127.0.0.1 - - [19/Jun/2023:13:20:30 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:07:48 +0900] "GET /01_html/day01/Ex05_TextFormatting.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:07:57 +0900] "GET /01_html/day01/Ex05_TextFormatting.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:08:06 +0900] "GET /01_html/day01/Ex04_styles.html HTTP/1.1" 200 2224
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:08:19 +0900] "GET /01_html/day01/Ex05_Formatting.html HTTP/1.1" 404 849
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:38:28 +0900] "GET /01_html/day01/Ex05_TextFormatting.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:38:46 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 1177
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:42:18 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 1953
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:42:54 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 1983
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:43:12 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 1999
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:43:52 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 2030
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:44:00 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 2047
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:44:55 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 2460
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:46:05 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 2587
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:50:53 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 3179
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:03 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 3399
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:19 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 3402
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:20 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:20 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:20 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:21 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:21 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:52:45 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 3403
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:56:09 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 3907
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:57:27 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 4217
0:0:0:0:0:0:0:1 - - [19/Jun/2023:17:58:59 +0900] "GET /01_html/day01/Ex06_colors.html HTTP/1.1" 200 4428
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:08:18 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 200 710
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:09:24 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:10:33 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:10:39 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 200 816
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:15:21 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 200 1004
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:15:21 +0900] "GET /01_html/day01/sytle01.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:16:09 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:16:09 +0900] "GET /01_html/day01/style01.css HTTP/1.1" 200 112
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:16:42 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:16:42 +0900] "GET /01_html/day01/style01.css HTTP/1.1" 200 186
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:17:08 +0900] "GET /01_html/day01/Ex07_style.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jun/2023:18:17:08 +0900] "GET /01_html/day01/style01.css HTTP/1.1" 200 186
